# x_m,y_m,w_tr_right_m,w_tr_left_m
8.8410,9.0375,0.7376,0.7376
8.8279,9.0375,0.7380,0.7380
8.8149,9.0376,0.7385,0.7385
8.8019,9.0376,0.7392,0.7392
8.7890,9.0376,0.7401,0.7401
8.7761,9.0376,0.7412,0.7412
8.7633,9.0375,0.7426,0.7426
8.7505,9.0375,0.7441,0.7441
8.7378,9.0375,0.7459,0.7459
8.7251,9.0374,0.7479,0.7479
8.7125,9.0374,0.7501,0.7501
8.7000,9.0375,0.7526,0.7526
8.6875,9.0375,0.7554,0.7554
8.6751,9.0375,0.7582,0.7582
8.6627,9.0375,0.7610,0.7610
8.6503,9.0375,0.7634,0.7634
8.6377,9.0375,0.7644,0.7644
8.6251,9.0375,0.7633,0.7633
8.6124,9.0375,0.7607,0.7607
8.5997,9.0375,0.7580,0.7580
8.5869,9.0375,0.7562,0.7562
8.5741,9.0375,0.7549,0.7549
8.5613,9.0375,0.7537,0.7537
8.5484,9.0375,0.7526,0.7526
8.5355,9.0375,0.7517,0.7517
8.5225,9.0375,0.7509,0.7509
8.5095,9.0375,0.7503,0.7503
8.4965,9.0375,0.7500,0.7500
8.4835,9.0375,0.7499,0.7499
8.4705,9.0375,0.7499,0.7499
8.4575,9.0375,0.7500,0.7500
8.4445,9.0375,0.7500,0.7500
8.4315,9.0375,0.7501,0.7501
8.4185,9.0375,0.7501,0.7501
8.4055,9.0375,0.7501,0.7501
8.3925,9.0375,0.7500,0.7500
8.3795,9.0375,0.7500,0.7500
8.3665,9.0375,0.7500,0.7500
8.3535,9.0375,0.7500,0.7500
8.3405,9.0375,0.7500,0.7500
8.3275,9.0374,0.7500,0.7500
8.3146,9.0374,0.7501,0.7501
8.3015,9.0375,0.7500,0.7500
8.2882,9.0378,0.7498,0.7498
8.2758,9.0373,0.7503,0.7503
8.2686,9.0311,0.7559,0.7559
8.2617,9.0249,0.7620,0.7620
8.2495,9.0248,0.7633,0.7633
8.2353,9.0263,0.7623,0.7623
8.2230,9.0245,0.7622,0.7622
8.2118,9.0207,0.7626,0.7626
8.2005,9.0168,0.7627,0.7627
8.1888,9.0134,0.7626,0.7626
8.1766,9.0115,0.7624,0.7624
8.1636,9.0113,0.7624,0.7624
8.1503,9.0121,0.7625,0.7625
8.1371,9.0127,0.7625,0.7625
8.1240,9.0129,0.7625,0.7625
8.1110,9.0129,0.7625,0.7625
8.0981,9.0128,0.7625,0.7625
8.0851,9.0127,0.7625,0.7625
8.0722,9.0125,0.7625,0.7625
8.0592,9.0124,0.7625,0.7625
8.0462,9.0124,0.7625,0.7625
8.0332,9.0124,0.7625,0.7625
8.0202,9.0124,0.7625,0.7625
8.0072,9.0124,0.7625,0.7625
7.9942,9.0124,0.7625,0.7625
7.9812,9.0124,0.7625,0.7625
7.9682,9.0124,0.7625,0.7625
7.9552,9.0125,0.7625,0.7625
7.9422,9.0125,0.7625,0.7625
7.9292,9.0125,0.7625,0.7625
7.9162,9.0125,0.7625,0.7625
7.9032,9.0125,0.7625,0.7625
7.8902,9.0125,0.7625,0.7625
7.8772,9.0125,0.7625,0.7625
7.8642,9.0126,0.7625,0.7625
7.8512,9.0126,0.7625,0.7625
7.8382,9.0126,0.7625,0.7625
7.8252,9.0126,0.7625,0.7625
7.8122,9.0125,0.7625,0.7625
7.7992,9.0125,0.7625,0.7625
7.7862,9.0125,0.7625,0.7625
7.7732,9.0125,0.7625,0.7625
7.7602,9.0125,0.7625,0.7625
7.7472,9.0125,0.7625,0.7625
7.7342,9.0125,0.7625,0.7625
7.7212,9.0125,0.7625,0.7625
7.7082,9.0125,0.7625,0.7625
7.6952,9.0125,0.7625,0.7625
7.6822,9.0125,0.7625,0.7625
7.6692,9.0125,0.7625,0.7625
7.6562,9.0125,0.7625,0.7625
7.6432,9.0125,0.7625,0.7625
7.6302,9.0125,0.7625,0.7625
7.6172,9.0125,0.7625,0.7625
7.6042,9.0125,0.7625,0.7625
7.5912,9.0125,0.7625,0.7625
7.5782,9.0125,0.7625,0.7625
7.5652,9.0125,0.7625,0.7625
7.5522,9.0125,0.7625,0.7625
7.5392,9.0125,0.7625,0.7625
7.5262,9.0125,0.7625,0.7625
7.5132,9.0125,0.7625,0.7625
7.5002,9.0125,0.7625,0.7625
7.4872,9.0125,0.7625,0.7625
7.4742,9.0125,0.7625,0.7625
7.4612,9.0125,0.7625,0.7625
7.4482,9.0125,0.7625,0.7625
7.4352,9.0125,0.7625,0.7625
7.4222,9.0125,0.7625,0.7625
7.4092,9.0125,0.7625,0.7625
7.3962,9.0125,0.7625,0.7625
7.3832,9.0125,0.7625,0.7625
7.3702,9.0125,0.7625,0.7625
7.3572,9.0125,0.7625,0.7625
7.3442,9.0125,0.7625,0.7625
7.3312,9.0125,0.7625,0.7625
7.3182,9.0125,0.7625,0.7625
7.3052,9.0125,0.7625,0.7625
7.2922,9.0125,0.7625,0.7625
7.2792,9.0125,0.7625,0.7625
7.2662,9.0125,0.7625,0.7625
7.2532,9.0125,0.7625,0.7625
7.2401,9.0125,0.7625,0.7625
7.2271,9.0125,0.7625,0.7625
7.2141,9.0125,0.7625,0.7625
7.2011,9.0125,0.7625,0.7625
7.1881,9.0125,0.7625,0.7625
7.1751,9.0125,0.7625,0.7625
7.1621,9.0125,0.7625,0.7625
7.1491,9.0125,0.7625,0.7625
7.1362,9.0125,0.7625,0.7625
7.1232,9.0125,0.7625,0.7625
7.1102,9.0125,0.7625,0.7625
7.0972,9.0125,0.7625,0.7625
7.0842,9.0125,0.7625,0.7625
7.0712,9.0125,0.7625,0.7625
7.0582,9.0125,0.7625,0.7625
7.0452,9.0125,0.7625,0.7625
7.0322,9.0125,0.7625,0.7625
7.0192,9.0125,0.7625,0.7625
7.0062,9.0125,0.7625,0.7625
6.9931,9.0125,0.7625,0.7625
6.9801,9.0126,0.7626,0.7626
6.9670,9.0126,0.7626,0.7626
6.9540,9.0126,0.7626,0.7626
6.9411,9.0126,0.7626,0.7626
6.9282,9.0125,0.7625,0.7625
6.9154,9.0122,0.7623,0.7623
6.9025,9.0122,0.7622,0.7622
6.8891,9.0126,0.7626,0.7626
6.8753,9.0134,0.7634,0.7634
6.8638,9.0118,0.7618,0.7618
6.8567,9.0059,0.7559,0.7559
6.8493,9.0004,0.7504,0.7504
6.8370,8.9997,0.7497,0.7497
6.8235,9.0001,0.7501,0.7501
6.8106,9.0000,0.7500,0.7500
6.7978,8.9999,0.7499,0.7499
6.7845,9.0001,0.7501,0.7501
6.7713,9.0003,0.7503,0.7503
6.7605,8.9982,0.7482,0.7482
6.7534,8.9923,0.7423,0.7423
6.7451,8.9875,0.7376,0.7376
6.7332,8.9865,0.7364,0.7364
6.7193,8.9873,0.7372,0.7372
6.7056,8.9880,0.7380,0.7380
6.6928,8.9879,0.7380,0.7380
6.6801,8.9875,0.7378,0.7378
6.6673,8.9874,0.7376,0.7376
6.6543,8.9873,0.7374,0.7374
6.6413,8.9874,0.7373,0.7373
6.6282,8.9874,0.7372,0.7372
6.6151,8.9875,0.7372,0.7372
6.6021,8.9875,0.7372,0.7372
6.5891,8.9876,0.7373,0.7373
6.5761,8.9876,0.7374,0.7374
6.5631,8.9876,0.7375,0.7375
6.5501,8.9876,0.7377,0.7377
6.5371,8.9875,0.7378,0.7378
6.5242,8.9875,0.7379,0.7379
6.5112,8.9875,0.7380,0.7380
6.4982,8.9875,0.7380,0.7380
6.4852,8.9875,0.7379,0.7379
6.4722,8.9875,0.7379,0.7379
6.4592,8.9875,0.7377,0.7377
6.4462,8.9875,0.7376,0.7376
6.4332,8.9875,0.7374,0.7374
6.4202,8.9875,0.7373,0.7373
6.4071,8.9875,0.7371,0.7371
6.3941,8.9875,0.7370,0.7370
6.3811,8.9875,0.7369,0.7369
6.3681,8.9875,0.7368,0.7368
6.3551,8.9875,0.7368,0.7368
6.3421,8.9875,0.7369,0.7369
6.3291,8.9875,0.7370,0.7370
6.3161,8.9875,0.7373,0.7373
6.3031,8.9875,0.7376,0.7376
6.2901,8.9875,0.7380,0.7380
6.2772,8.9875,0.7386,0.7386
6.2642,8.9875,0.7392,0.7392
6.2513,8.9875,0.7401,0.7401
6.2384,8.9875,0.7410,0.7410
6.2255,8.9875,0.7421,0.7421
6.2127,8.9875,0.7432,0.7432
6.1998,8.9875,0.7444,0.7444
6.1870,8.9875,0.7456,0.7456
6.1741,8.9875,0.7468,0.7468
6.1613,8.9875,0.7479,0.7479
6.1484,8.9875,0.7489,0.7489
6.1355,8.9875,0.7496,0.7496
6.1226,8.9875,0.7502,0.7502
6.1097,8.9875,0.7506,0.7506
6.0967,8.9875,0.7508,0.7508
6.0837,8.9875,0.7508,0.7508
6.0707,8.9875,0.7507,0.7507
6.0577,8.9875,0.7506,0.7506
6.0447,8.9875,0.7504,0.7504
6.0316,8.9875,0.7502,0.7502
6.0186,8.9875,0.7500,0.7500
6.0056,8.9875,0.7498,0.7498
5.9926,8.9875,0.7497,0.7497
5.9796,8.9875,0.7497,0.7497
5.9666,8.9875,0.7496,0.7496
5.9536,8.9875,0.7496,0.7496
5.9406,8.9875,0.7497,0.7497
5.9276,8.9875,0.7497,0.7497
5.9146,8.9875,0.7498,0.7498
5.9016,8.9875,0.7499,0.7499
5.8886,8.9875,0.7500,0.7500
5.8756,8.9875,0.7501,0.7501
5.8626,8.9875,0.7501,0.7501
5.8496,8.9875,0.7502,0.7502
5.8366,8.9875,0.7502,0.7502
5.8236,8.9875,0.7503,0.7503
5.8106,8.9875,0.7502,0.7502
5.7976,8.9875,0.7502,0.7502
5.7846,8.9875,0.7501,0.7501
5.7716,8.9875,0.7500,0.7500
5.7586,8.9875,0.7498,0.7498
5.7455,8.9876,0.7496,0.7496
5.7323,8.9879,0.7496,0.7496
5.7219,8.9852,0.7525,0.7525
5.7155,8.9784,0.7588,0.7588
5.7067,8.9743,0.7630,0.7630
5.6936,8.9747,0.7632,0.7632
5.6795,8.9759,0.7621,0.7621
5.6674,8.9740,0.7623,0.7623
5.6566,8.9693,0.7628,0.7628
5.6454,8.9647,0.7626,0.7626
5.6334,8.9621,0.7625,0.7625
5.6208,8.9612,0.7624,0.7624
5.6077,8.9614,0.7625,0.7625
5.5944,8.9621,0.7625,0.7625
5.5812,8.9627,0.7626,0.7626
5.5681,8.9630,0.7626,0.7626
5.5551,8.9631,0.7625,0.7625
5.5421,8.9629,0.7625,0.7625
5.5292,8.9627,0.7625,0.7625
5.5163,8.9626,0.7625,0.7625
5.5033,8.9624,0.7624,0.7624
5.4904,8.9624,0.7624,0.7624
5.4774,8.9623,0.7625,0.7625
5.4644,8.9623,0.7625,0.7625
5.4514,8.9623,0.7625,0.7625
5.4383,8.9623,0.7625,0.7625
5.4253,8.9624,0.7625,0.7625
5.4123,8.9624,0.7625,0.7625
5.3993,8.9625,0.7625,0.7625
5.3862,8.9625,0.7626,0.7626
5.3732,8.9626,0.7626,0.7626
5.3602,8.9626,0.7626,0.7626
5.3472,8.9627,0.7626,0.7626
5.3342,8.9627,0.7625,0.7625
5.3212,8.9626,0.7625,0.7625
5.3082,8.9626,0.7625,0.7625
5.2953,8.9625,0.7624,0.7624
5.2824,8.9624,0.7624,0.7624
5.2695,8.9622,0.7623,0.7623
5.2565,8.9622,0.7623,0.7623
5.2433,8.9624,0.7626,0.7626
5.2295,8.9632,0.7633,0.7633
5.2170,8.9628,0.7627,0.7627
5.2088,8.9581,0.7580,0.7580
5.2021,8.9517,0.7517,0.7517
5.1913,8.9495,0.7495,0.7495
5.1775,8.9503,0.7502,0.7502
5.1647,8.9501,0.7501,0.7501
5.1524,8.9494,0.7494,0.7494
5.1386,8.9502,0.7502,0.7502
5.1248,8.9510,0.7509,0.7509
5.1138,8.9490,0.7490,0.7490
5.1067,8.9431,0.7433,0.7433
5.0989,8.9379,0.7381,0.7381
5.0865,8.9373,0.7371,0.7371
5.0733,8.9374,0.7370,0.7370
5.0602,8.9375,0.7371,0.7371
5.0472,8.9375,0.7373,0.7373
5.0342,8.9375,0.7376,0.7376
5.0213,8.9375,0.7378,0.7378
5.0083,8.9375,0.7379,0.7379
4.9953,8.9375,0.7379,0.7379
4.9823,8.9375,0.7379,0.7379
4.9693,8.9375,0.7379,0.7379
4.9563,8.9375,0.7378,0.7378
4.9433,8.9375,0.7376,0.7376
4.9303,8.9375,0.7375,0.7375
4.9173,8.9375,0.7373,0.7373
4.9043,8.9375,0.7372,0.7372
4.8912,8.9375,0.7371,0.7371
4.8782,8.9375,0.7370,0.7370
4.8652,8.9375,0.7369,0.7369
4.8522,8.9375,0.7369,0.7369
4.8392,8.9375,0.7370,0.7370
4.8262,8.9375,0.7371,0.7371
4.8132,8.9375,0.7373,0.7373
4.8002,8.9375,0.7377,0.7377
4.7873,8.9375,0.7381,0.7381
4.7743,8.9375,0.7386,0.7386
4.7613,8.9375,0.7393,0.7393
4.7484,8.9375,0.7401,0.7401
4.7355,8.9375,0.7410,0.7410
4.7226,8.9375,0.7420,0.7420
4.7098,8.9375,0.7432,0.7432
4.6969,8.9375,0.7445,0.7445
4.6842,8.9375,0.7460,0.7460
4.6714,8.9375,0.7476,0.7476
4.6587,8.9375,0.7494,0.7494
4.6461,8.9375,0.7512,0.7512
4.6334,8.9375,0.7523,0.7523
4.6205,8.9375,0.7523,0.7523
4.6075,8.9374,0.7512,0.7512
4.5945,8.9374,0.7501,0.7501
4.5814,8.9374,0.7495,0.7495
4.5683,8.9375,0.7494,0.7494
4.5553,8.9376,0.7495,0.7495
4.5422,8.9376,0.7498,0.7498
4.5293,8.9376,0.7500,0.7500
4.5163,8.9376,0.7502,0.7502
4.5034,8.9375,0.7503,0.7503
4.4905,8.9374,0.7503,0.7503
4.4776,8.9373,0.7503,0.7503
4.4646,8.9373,0.7502,0.7502
4.4516,8.9373,0.7501,0.7501
4.4384,8.9374,0.7499,0.7499
4.4252,8.9377,0.7496,0.7496
4.4119,8.9380,0.7493,0.7493
4.3988,8.9381,0.7494,0.7494
4.3880,8.9359,0.7518,0.7518
4.3805,8.9307,0.7575,0.7575
4.3723,8.9258,0.7622,0.7622
4.3607,8.9239,0.7630,0.7630
4.3472,8.9244,0.7624,0.7624
4.3335,8.9256,0.7623,0.7623
4.3202,8.9263,0.7625,0.7625
4.3079,8.9249,0.7627,0.7627
4.2970,8.9204,0.7624,0.7624
4.2867,8.9141,0.7620,0.7620
4.2743,8.9115,0.7627,0.7627
4.2599,8.9136,0.7637,0.7637
4.2501,8.9108,0.7603,0.7603
4.2429,8.9048,0.7546,0.7546
4.2343,8.9002,0.7503,0.7503
4.2222,8.8993,0.7494,0.7494
4.2084,8.9002,0.7501,0.7501
4.1951,8.9005,0.7505,0.7505
4.1849,8.8976,0.7477,0.7477
4.1779,8.8916,0.7415,0.7415
4.1692,8.8873,0.7372,0.7372
4.1570,8.8865,0.7366,0.7366
4.1432,8.8874,0.7376,0.7376
4.1296,8.8880,0.7381,0.7381
4.1167,8.8878,0.7376,0.7376
4.1040,8.8875,0.7371,0.7371
4.0912,8.8874,0.7371,0.7371
4.0782,8.8873,0.7373,0.7373
4.0652,8.8874,0.7376,0.7376
4.0522,8.8874,0.7379,0.7379
4.0391,8.8875,0.7380,0.7380
4.0261,8.8875,0.7379,0.7379
4.0130,8.8876,0.7377,0.7377
4.0000,8.8876,0.7375,0.7375
3.9869,8.8876,0.7372,0.7372
3.9739,8.8876,0.7370,0.7370
3.9609,8.8875,0.7369,0.7369
3.9479,8.8875,0.7370,0.7370
3.9349,8.8875,0.7373,0.7373
3.9220,8.8875,0.7379,0.7379
3.9091,8.8875,0.7388,0.7388
3.8963,8.8875,0.7399,0.7399
3.8834,8.8875,0.7412,0.7412
3.8706,8.8875,0.7426,0.7426
3.8578,8.8875,0.7441,0.7441
3.8449,8.8875,0.7455,0.7455
3.8321,8.8875,0.7468,0.7468
3.8192,8.8875,0.7480,0.7480
3.8064,8.8875,0.7489,0.7489
3.7934,8.8875,0.7496,0.7496
3.7805,8.8875,0.7500,0.7500
3.7676,8.8875,0.7503,0.7503
3.7546,8.8875,0.7504,0.7504
3.7416,8.8875,0.7504,0.7504
3.7286,8.8875,0.7503,0.7503
3.7156,8.8875,0.7502,0.7502
3.7026,8.8875,0.7501,0.7501
3.6896,8.8875,0.7499,0.7499
3.6766,8.8875,0.7498,0.7498
3.6636,8.8875,0.7498,0.7498
3.6506,8.8875,0.7498,0.7498
3.6376,8.8875,0.7498,0.7498
3.6246,8.8875,0.7499,0.7499
3.6116,8.8875,0.7500,0.7500
3.5986,8.8875,0.7500,0.7500
3.5856,8.8875,0.7501,0.7501
3.5726,8.8875,0.7501,0.7501
3.5596,8.8875,0.7501,0.7501
3.5466,8.8875,0.7501,0.7501
3.5335,8.8875,0.7501,0.7501
3.5205,8.8876,0.7500,0.7500
3.5075,8.8876,0.7499,0.7499
3.4945,8.8876,0.7499,0.7499
3.4815,8.8876,0.7499,0.7499
3.4685,8.8875,0.7499,0.7499
3.4556,8.8875,0.7499,0.7499
3.4427,8.8874,0.7501,0.7501
3.4298,8.8872,0.7502,0.7502
3.4169,8.8872,0.7503,0.7503
3.4035,8.8876,0.7500,0.7500
3.3897,8.8883,0.7492,0.7492
3.3778,8.8873,0.7502,0.7502
3.3702,8.8820,0.7557,0.7557
3.3631,8.8760,0.7616,0.7616
3.3515,8.8743,0.7628,0.7628
3.3379,8.8754,0.7625,0.7625
3.3248,8.8757,0.7625,0.7625
3.3131,8.8725,0.7625,0.7625
3.3023,8.8673,0.7625,0.7625
3.2912,8.8627,0.7625,0.7625
3.2788,8.8611,0.7625,0.7625
3.2655,8.8618,0.7625,0.7625
3.2522,8.8626,0.7626,0.7626
3.2391,8.8629,0.7625,0.7625
3.2261,8.8630,0.7625,0.7625
3.2131,8.8628,0.7625,0.7625
3.2003,8.8626,0.7624,0.7624
3.1873,8.8624,0.7624,0.7624
3.1744,8.8623,0.7624,0.7624
3.1614,8.8623,0.7624,0.7624
3.1484,8.8623,0.7625,0.7625
3.1353,8.8623,0.7625,0.7625
3.1223,8.8624,0.7625,0.7625
3.1092,8.8625,0.7626,0.7626
3.0962,8.8625,0.7626,0.7626
3.0832,8.8626,0.7626,0.7626
3.0701,8.8626,0.7626,0.7626
3.0571,8.8627,0.7626,0.7626
3.0441,8.8626,0.7626,0.7626
3.0312,8.8626,0.7625,0.7625
3.0182,8.8626,0.7625,0.7625
3.0053,8.8625,0.7625,0.7625
2.9923,8.8625,0.7624,0.7624
2.9793,8.8624,0.7624,0.7624
2.9664,8.8624,0.7624,0.7624
2.9534,8.8624,0.7623,0.7623
2.9404,8.8623,0.7623,0.7623
2.9274,8.8623,0.7624,0.7624
2.9144,8.8623,0.7624,0.7624
2.9013,8.8624,0.7624,0.7624
2.8883,8.8625,0.7625,0.7625
2.8752,8.8626,0.7626,0.7626
2.8620,8.8627,0.7627,0.7627
2.8488,8.8629,0.7629,0.7629
2.8356,8.8631,0.7631,0.7631
2.8229,8.8629,0.7629,0.7629
2.8126,8.8601,0.7601,0.7601
2.8053,8.8544,0.7544,0.7544
2.7966,8.8501,0.7501,0.7501
2.7842,8.8496,0.7496,0.7496
2.7706,8.8502,0.7502,0.7502
2.7577,8.8501,0.7501,0.7501
2.7449,8.8499,0.7499,0.7499
2.7315,8.8502,0.7502,0.7502
2.7186,8.8501,0.7501,0.7501
2.7088,8.8470,0.7470,0.7470
2.7015,8.8413,0.7413,0.7413
2.6930,8.8367,0.7367,0.7367
2.6800,8.8367,0.7367,0.7367
2.6658,8.8379,0.7379,0.7379
2.6529,8.8379,0.7379,0.7379
2.6402,8.8376,0.7376,0.7376
2.6273,8.8374,0.7374,0.7374
2.6144,8.8374,0.7374,0.7374
2.6014,8.8374,0.7374,0.7374
2.5883,8.8374,0.7374,0.7374
2.5753,8.8375,0.7375,0.7375
2.5623,8.8375,0.7375,0.7375
2.5492,8.8375,0.7375,0.7375
2.5362,8.8375,0.7375,0.7375
2.5232,8.8375,0.7375,0.7375
2.5102,8.8375,0.7375,0.7375
2.4972,8.8375,0.7375,0.7375
2.4842,8.8375,0.7375,0.7375
2.4712,8.8375,0.7375,0.7375
2.4582,8.8375,0.7375,0.7375
2.4452,8.8375,0.7375,0.7375
2.4322,8.8375,0.7375,0.7375
2.4192,8.8375,0.7375,0.7375
2.4062,8.8375,0.7375,0.7375
2.3932,8.8375,0.7375,0.7375
2.3802,8.8375,0.7375,0.7375
2.3673,8.8375,0.7375,0.7375
2.3543,8.8375,0.7375,0.7375
2.3413,8.8375,0.7375,0.7375
2.3283,8.8375,0.7375,0.7375
2.3153,8.8375,0.7375,0.7375
2.3023,8.8375,0.7375,0.7375
2.2893,8.8375,0.7375,0.7375
2.2763,8.8375,0.7375,0.7375
2.2633,8.8375,0.7375,0.7375
2.2503,8.8375,0.7375,0.7375
2.2373,8.8375,0.7375,0.7375
2.2243,8.8375,0.7375,0.7375
2.2113,8.8375,0.7375,0.7375
2.1983,8.8375,0.7375,0.7375
2.1852,8.8375,0.7375,0.7375
2.1722,8.8375,0.7375,0.7375
2.1592,8.8375,0.7375,0.7375
2.1462,8.8375,0.7375,0.7375
2.1332,8.8375,0.7375,0.7375
2.1202,8.8375,0.7375,0.7375
2.1072,8.8375,0.7375,0.7375
2.0942,8.8375,0.7375,0.7375
2.0812,8.8375,0.7375,0.7375
2.0682,8.8375,0.7375,0.7375
2.0552,8.8375,0.7375,0.7375
2.0422,8.8375,0.7375,0.7375
2.0292,8.8375,0.7375,0.7375
2.0162,8.8376,0.7376,0.7376
2.0032,8.8376,0.7376,0.7376
1.9902,8.8376,0.7376,0.7376
1.9772,8.8376,0.7376,0.7376
1.9642,8.8376,0.7376,0.7376
1.9512,8.8375,0.7375,0.7375
1.9382,8.8375,0.7375,0.7375
1.9252,8.8375,0.7375,0.7375
1.9122,8.8375,0.7375,0.7375
1.8992,8.8375,0.7375,0.7375
1.8862,8.8375,0.7375,0.7375
1.8732,8.8375,0.7375,0.7375
1.8603,8.8375,0.7375,0.7375
1.8473,8.8375,0.7375,0.7375
1.8343,8.8374,0.7374,0.7374
1.8213,8.8374,0.7374,0.7374
1.8083,8.8374,0.7374,0.7374
1.7953,8.8374,0.7374,0.7374
1.7823,8.8374,0.7374,0.7374
1.7693,8.8374,0.7374,0.7374
1.7564,8.8374,0.7374,0.7374
1.7433,8.8374,0.7374,0.7374
1.7303,8.8374,0.7374,0.7374
1.7173,8.8374,0.7374,0.7374
1.7043,8.8375,0.7375,0.7375
1.6912,8.8375,0.7375,0.7375
1.6782,8.8375,0.7375,0.7375
1.6651,8.8376,0.7376,0.7376
1.6520,8.8377,0.7377,0.7377
1.6389,8.8378,0.7378,0.7378
1.6258,8.8379,0.7379,0.7379
1.6127,8.8380,0.7380,0.7380
1.5998,8.8379,0.7379,0.7379
1.5891,8.8356,0.7356,0.7356
1.5815,8.8302,0.7302,0.7302
1.5732,8.8255,0.7255,0.7255
1.5612,8.8245,0.7245,0.7245
1.5476,8.8251,0.7251,0.7251
1.5346,8.8251,0.7251,0.7251
1.5218,8.8249,0.7249,0.7249
1.5086,8.8251,0.7251,0.7251
1.4954,8.8253,0.7253,0.7253
1.4850,8.8227,0.7227,0.7227
1.4776,8.8171,0.7171,0.7171
1.4695,8.8122,0.7122,0.7122
1.4572,8.8115,0.7115,0.7115
1.4428,8.8129,0.7129,0.7129
1.4299,8.8129,0.7129,0.7129
1.4172,8.8125,0.7125,0.7125
1.4044,8.8124,0.7124,0.7124
1.3914,8.8124,0.7124,0.7124
1.3783,8.8124,0.7124,0.7124
